Transaction,Item
612,"Tyler, the Creator"
612,Kendrick Lamar
613,Deep Purple
613,Led Zeppelin
613,Kendrick Lamar
614,Black Sabbath
614,Queen
615,Led Zeppelin
615,Queen
615,"Tyler, the Creator"
615,Black Sabbath
616,Led Zeppelin
616,Queen
617,Kanye West
617,Queen
617,Kendrick Lamar
618,Queen
618,Scorpions
618,Led Zeppelin
618,Kanye West
619,Kendrick Lamar
619,Kanye West
619,Black Sabbath
620,Kendrick Lamar
620,"Tyler, the Creator"
621,Kanye West
621,"Tyler, the Creator"
621,2pac
622,Kendrick Lamar
622,Kanye West
622,"Tyler, the Creator"
622,Led Zeppelin
623,Queen
623,Led Zeppelin
624,Led Zeppelin
624,Queen
624,"Tyler, the Creator"
625,Deep Purple
625,Led Zeppelin
626,Queen
627,Queen
627,Kanye West
627,"Tyler, the Creator"
628,Queen
628,Led Zeppelin
629,"Tyler, the Creator"
630,"Tyler, the Creator"
630,Jay-Z
631,Led Zeppelin
631,Kendrick Lamar
632,Led Zeppelin
632,Queen
633,Kendrick Lamar
633,"Tyler, the Creator"
633,2pac
634,Kendrick Lamar
635,Black Sabbath
635,Queen
636,Deep Purple
636,Led Zeppelin
637,Jay-Z
637,Led Zeppelin
637,Kendrick Lamar
638,Led Zeppelin
638,Kanye West
638,"Tyler, the Creator"
638,Kendrick Lamar
639,Queen
639,Kanye West
639,Deep Purple
640,"Tyler, the Creator"
640,Kendrick Lamar
640,2pac
640,Jay-Z
641,Kanye West
641,Kendrick Lamar
642,Deep Purple
642,Queen
643,Kendrick Lamar
643,2pac
644,Led Zeppelin
645,Queen
645,Black Sabbath
645,Led Zeppelin
645,Deep Purple
646,Queen
646,Led Zeppelin
646,Kendrick Lamar
646,Jay-Z
647,Kanye West
648,Scorpions
648,Led Zeppelin
649,2pac
649,Kendrick Lamar
650,Queen
651,"Tyler, the Creator"
651,Queen
651,Led Zeppelin
652,Deep Purple
652,Queen
652,Black Sabbath
653,2pac
653,Kanye West
653,Kendrick Lamar
654,Queen
654,"Tyler, the Creator"
654,Kendrick Lamar
655,Kanye West
655,"Tyler, the Creator"
655,Led Zeppelin
656,Queen
656,"Tyler, the Creator"
656,Black Sabbath
656,Kendrick Lamar
657,Jay-Z
658,Kendrick Lamar
658,"Tyler, the Creator"
658,2pac
659,Kendrick Lamar
659,"Tyler, the Creator"
659,2pac
660,Kanye West
660,Kendrick Lamar
661,Black Sabbath
661,Queen
661,Led Zeppelin
661,Deep Purple
662,Kanye West
662,"Tyler, the Creator"
663,Led Zeppelin
663,Queen
663,Black Sabbath
663,Jay-Z
664,Led Zeppelin
664,Scorpions
664,Deep Purple
665,Led Zeppelin
665,Queen
665,Black Sabbath
666,Kanye West
666,Scorpions
666,2pac
667,Black Sabbath
667,Led Zeppelin
668,Kendrick Lamar
669,Queen
670,Led Zeppelin
670,Kanye West
670,Black Sabbath
670,2pac
671,Kendrick Lamar
672,Led Zeppelin
672,Black Sabbath
673,Jay-Z
673,Led Zeppelin
674,Led Zeppelin
674,Black Sabbath
675,Deep Purple
675,Queen
676,Kendrick Lamar
677,"Tyler, the Creator"
677,2pac
678,2pac
679,"Tyler, the Creator"
680,"Tyler, the Creator"
680,Kanye West
680,2pac
680,Kendrick Lamar
681,Deep Purple
682,Queen
682,"Tyler, the Creator"
683,Queen
683,Led Zeppelin
684,"Tyler, the Creator"
684,Black Sabbath
684,2pac
684,Kendrick Lamar
685,"Tyler, the Creator"
686,Queen
687,"Tyler, the Creator"
687,Kanye West
687,Black Sabbath
687,Jay-Z
688,Kendrick Lamar
688,Deep Purple
689,"Tyler, the Creator"
689,Kanye West
689,Led Zeppelin
690,Queen
691,Kanye West
691,Queen
691,"Tyler, the Creator"
691,Kendrick Lamar
692,Led Zeppelin
693,Kendrick Lamar
693,2pac
694,Queen
695,Led Zeppelin
695,Black Sabbath
696,Queen
696,Black Sabbath
697,Kendrick Lamar
697,Queen
697,Black Sabbath
697,Scorpions
698,Black Sabbath
698,Kanye West
698,Scorpions
698,Deep Purple
699,Deep Purple
699,Queen
700,Led Zeppelin
700,Kanye West
700,Black Sabbath
701,Black Sabbath
701,Queen
702,Kendrick Lamar
702,"Tyler, the Creator"
702,2pac
702,Jay-Z
703,"Tyler, the Creator"
703,Kanye West
703,Jay-Z
704,"Tyler, the Creator"
704,Queen
704,Jay-Z
705,Scorpions
706,Led Zeppelin
706,Queen
707,Black Sabbath
707,Led Zeppelin
708,Queen
708,2pac
709,Led Zeppelin
709,Scorpions
710,Led Zeppelin
710,"Tyler, the Creator"
710,Black Sabbath
710,Kendrick Lamar
711,"Tyler, the Creator"
711,2pac
711,Kendrick Lamar
712,Black Sabbath
713,Black Sabbath
713,"Tyler, the Creator"
713,Deep Purple
714,Led Zeppelin
714,Queen
714,Kanye West
715,Queen
715,Kanye West
715,Black Sabbath
716,Kendrick Lamar
716,2pac
716,Jay-Z
717,Black Sabbath
717,Queen
717,Deep Purple
718,Led Zeppelin
718,Deep Purple
719,Queen
719,Led Zeppelin
720,Scorpions
720,Black Sabbath
720,Kendrick Lamar
721,Led Zeppelin
721,Deep Purple
722,2pac
722,"Tyler, the Creator"
722,Kendrick Lamar
722,Deep Purple
723,Kanye West
723,Black Sabbath
723,Led Zeppelin
723,Kendrick Lamar
724,Kanye West
724,Queen
725,Scorpions
726,Deep Purple
726,Queen
727,Kanye West
727,Queen
727,"Tyler, the Creator"
728,Kanye West
728,Black Sabbath
729,Queen
729,"Tyler, the Creator"
730,"Tyler, the Creator"
730,Queen
730,2pac
730,Kendrick Lamar
731,"Tyler, the Creator"
731,Kanye West
731,Black Sabbath
732,Scorpions
732,Black Sabbath
732,Kendrick Lamar
733,Deep Purple
733,Scorpions
733,Queen
734,"Tyler, the Creator"
734,Jay-Z
734,Kendrick Lamar
735,Led Zeppelin
736,Kendrick Lamar
736,Black Sabbath
736,2pac
737,Kendrick Lamar
737,Jay-Z
738,2pac
739,Kendrick Lamar
739,Kanye West
739,Black Sabbath
740,Kendrick Lamar
741,Queen
742,Queen
742,Kanye West
742,Led Zeppelin
743,Kanye West
743,Queen
743,Led Zeppelin
743,Kendrick Lamar
744,Black Sabbath
744,"Tyler, the Creator"
744,Led Zeppelin
744,Deep Purple
745,Deep Purple
745,Queen
745,"Tyler, the Creator"
746,Kendrick Lamar
747,Led Zeppelin
747,Black Sabbath
748,Deep Purple
749,Black Sabbath
750,Queen
750,Led Zeppelin
751,Kendrick Lamar
751,Queen
752,Queen
753,Black Sabbath
754,"Tyler, the Creator"
754,Kanye West
754,Kendrick Lamar
755,"Tyler, the Creator"
755,Jay-Z
756,Kendrick Lamar
756,Black Sabbath
756,Led Zeppelin
757,"Tyler, the Creator"
757,2pac
758,Kendrick Lamar
758,Queen
758,Black Sabbath
758,2pac
759,Queen
759,Black Sabbath
760,Queen
760,Led Zeppelin
760,Black Sabbath
760,Deep Purple
761,Scorpions
761,Led Zeppelin
761,2pac
762,Black Sabbath
762,Queen
762,Scorpions
763,"Tyler, the Creator"
763,2pac
764,Queen
764,Scorpions
764,Black Sabbath
764,Led Zeppelin
765,Queen
766,Black Sabbath
766,Kanye West
766,Led Zeppelin
767,Kanye West
768,Kanye West
768,"Tyler, the Creator"
769,Scorpions
769,Queen
769,Led Zeppelin
769,Deep Purple
770,Kanye West
770,Kendrick Lamar
771,2pac
771,"Tyler, the Creator"
772,Kendrick Lamar
772,Kanye West
772,Jay-Z
773,Queen
773,Black Sabbath
773,Kendrick Lamar
774,Queen
774,"Tyler, the Creator"
774,Led Zeppelin
775,Kanye West
775,"Tyler, the Creator"
776,Jay-Z
776,Queen
776,Kendrick Lamar
777,"Tyler, the Creator"
778,"Tyler, the Creator"
778,Kanye West
778,Jay-Z
779,Queen
780,Kendrick Lamar
780,"Tyler, the Creator"
781,Queen
781,Scorpions
781,Led Zeppelin
782,"Tyler, the Creator"
782,Kanye West
783,Led Zeppelin
783,Queen
783,Black Sabbath
784,Queen
784,Led Zeppelin
784,Black Sabbath
784,Deep Purple
785,Kendrick Lamar
785,Queen
786,Kendrick Lamar
786,"Tyler, the Creator"
787,Deep Purple
788,Kendrick Lamar
788,Kanye West
788,"Tyler, the Creator"
788,2pac
789,Led Zeppelin
790,Scorpions
790,Black Sabbath
791,Kanye West
792,Kendrick Lamar
792,"Tyler, the Creator"
793,"Tyler, the Creator"
793,Kendrick Lamar
794,"Tyler, the Creator"
794,Kendrick Lamar
795,Kanye West
795,2pac
796,Queen
797,Led Zeppelin
798,Kendrick Lamar
798,2pac
799,Black Sabbath
799,Queen
800,Kendrick Lamar
800,Led Zeppelin
800,2pac
800,Jay-Z
801,Black Sabbath
801,Queen
802,"Tyler, the Creator"
802,Queen
802,Black Sabbath
802,Led Zeppelin
803,Kendrick Lamar
803,Kanye West
804,"Tyler, the Creator"
805,Kanye West
805,Queen
806,Kanye West
806,Kendrick Lamar
807,Jay-Z
807,Kanye West
808,Black Sabbath
808,Led Zeppelin
809,Kendrick Lamar
809,Kanye West
809,"Tyler, the Creator"
809,2pac
810,Kendrick Lamar
811,Led Zeppelin
811,Kendrick Lamar
812,Kendrick Lamar
813,Kendrick Lamar
814,Led Zeppelin
814,Queen
814,Black Sabbath
815,Black Sabbath
815,Led Zeppelin
816,Black Sabbath
816,Led Zeppelin
817,2pac
817,Queen
817,Kendrick Lamar
818,Kendrick Lamar
818,Led Zeppelin
818,Black Sabbath
819,Queen
819,Kanye West
820,Jay-Z
820,Kanye West
820,Kendrick Lamar
821,Led Zeppelin
821,Deep Purple
821,Kendrick Lamar
822,Led Zeppelin
823,Deep Purple
823,Black Sabbath
824,Kanye West
825,Led Zeppelin
825,Kanye West
826,Led Zeppelin
826,Queen
826,Kanye West
827,Deep Purple
828,Kendrick Lamar
829,Kendrick Lamar
830,Jay-Z
831,Kanye West
832,Scorpions
832,Led Zeppelin
832,Kendrick Lamar
833,Kendrick Lamar
833,"Tyler, the Creator"
834,"Tyler, the Creator"
834,2pac
834,Kendrick Lamar
835,"Tyler, the Creator"
836,2pac
836,Queen
837,Led Zeppelin
837,Queen
838,Scorpions
838,Queen
839,Black Sabbath
839,Queen
839,Deep Purple
840,Led Zeppelin
840,Black Sabbath
841,Kanye West
841,"Tyler, the Creator"
841,2pac
841,Kendrick Lamar
842,Led Zeppelin
842,"Tyler, the Creator"
843,Scorpions
844,Queen
845,"Tyler, the Creator"
845,Jay-Z
845,Kendrick Lamar
846,2pac
846,Kanye West
846,Kendrick Lamar
847,"Tyler, the Creator"
847,Black Sabbath
848,Deep Purple
849,2pac
849,Kendrick Lamar
850,"Tyler, the Creator"
850,Kanye West
850,Queen
850,Kendrick Lamar
851,Black Sabbath
851,Scorpions
851,Led Zeppelin
852,"Tyler, the Creator"
852,Kendrick Lamar
853,"Tyler, the Creator"
854,Kanye West
854,"Tyler, the Creator"
855,Jay-Z
855,2pac
856,Led Zeppelin
856,Black Sabbath
857,2pac
858,"Tyler, the Creator"
858,Kanye West
858,Kendrick Lamar
859,Queen
859,Black Sabbath
859,Led Zeppelin
860,"Tyler, the Creator"
860,Kanye West
860,Kendrick Lamar
861,"Tyler, the Creator"
862,Black Sabbath
862,Kendrick Lamar
863,Kendrick Lamar
864,Kendrick Lamar
864,Kanye West
864,Black Sabbath
865,Queen
865,Kendrick Lamar
866,Scorpions
866,Queen
866,"Tyler, the Creator"
867,Black Sabbath
868,Scorpions
869,Queen
869,Kendrick Lamar
870,"Tyler, the Creator"
870,Queen
870,Kendrick Lamar
871,Kendrick Lamar
871,Queen
872,"Tyler, the Creator"
873,Queen
873,Scorpions
873,Led Zeppelin
874,Kendrick Lamar
874,Kanye West
874,2pac
875,Black Sabbath
876,Queen
876,Led Zeppelin
876,Deep Purple
877,2pac
878,Deep Purple
878,Queen
878,"Tyler, the Creator"
879,Kanye West
879,Kendrick Lamar
880,Kendrick Lamar
880,Kanye West
880,Queen
880,Led Zeppelin
881,Deep Purple
881,Queen
881,Black Sabbath
882,Deep Purple
883,"Tyler, the Creator"
883,Queen
883,Black Sabbath
883,Jay-Z
884,Kanye West
884,"Tyler, the Creator"
884,Black Sabbath
884,2pac
885,Scorpions
885,Kanye West
885,Led Zeppelin
886,Kanye West
887,Jay-Z
887,"Tyler, the Creator"
888,"Tyler, the Creator"
889,Kanye West
889,Kendrick Lamar
890,2pac
890,Kanye West
890,"Tyler, the Creator"
890,Kendrick Lamar
891,Black Sabbath
892,Led Zeppelin
892,"Tyler, the Creator"
893,Kanye West
893,"Tyler, the Creator"
893,Kendrick Lamar
894,Queen
894,Deep Purple
895,Kendrick Lamar
895,Kanye West
895,"Tyler, the Creator"
896,Kanye West
897,Black Sabbath
898,2pac
899,Deep Purple
899,Led Zeppelin
899,Black Sabbath
900,Led Zeppelin
900,Queen
900,Jay-Z
900,Deep Purple
901,Led Zeppelin
901,Black Sabbath
901,Kendrick Lamar
902,Kanye West
903,Queen
903,"Tyler, the Creator"
903,Led Zeppelin
904,Kendrick Lamar
904,"Tyler, the Creator"
904,Black Sabbath
905,"Tyler, the Creator"
905,Queen
905,2pac
905,Kanye West
906,"Tyler, the Creator"
906,2pac
907,Jay-Z
907,Kendrick Lamar
908,Deep Purple
908,Black Sabbath
908,2pac
909,Kendrick Lamar
909,Kanye West
909,Black Sabbath
909,Led Zeppelin
910,"Tyler, the Creator"
911,Kanye West
911,"Tyler, the Creator"
911,Black Sabbath
912,Queen
912,Kanye West
913,"Tyler, the Creator"
913,Kanye West
913,Led Zeppelin
913,Kendrick Lamar
914,Queen
914,Kanye West
914,Led Zeppelin
915,"Tyler, the Creator"
915,Kendrick Lamar
916,Queen
916,Led Zeppelin
917,Deep Purple
917,Queen
917,Black Sabbath
917,Led Zeppelin
918,Kanye West
918,Kendrick Lamar
919,Kendrick Lamar
919,Kanye West
919,"Tyler, the Creator"
919,2pac
920,Led Zeppelin
920,Queen
920,Black Sabbath
920,Kendrick Lamar
921,Kendrick Lamar
921,Deep Purple
922,Led Zeppelin
922,Queen
922,Black Sabbath
923,Black Sabbath
923,Scorpions
923,"Tyler, the Creator"
923,Led Zeppelin
924,Led Zeppelin
924,Black Sabbath
924,Deep Purple
925,Kendrick Lamar
925,Scorpions
925,Deep Purple
925,Jay-Z
926,Kanye West
926,Kendrick Lamar
927,2pac
927,Kendrick Lamar
928,Deep Purple
929,Kendrick Lamar
930,"Tyler, the Creator"
930,2pac
930,Kendrick Lamar
931,2pac
931,Led Zeppelin
932,Jay-Z
932,Kanye West
932,Led Zeppelin
932,Kendrick Lamar
933,Led Zeppelin
933,Queen
934,Queen
934,Led Zeppelin
934,Jay-Z
935,Kendrick Lamar
935,Queen
935,"Tyler, the Creator"
935,Kanye West
936,Black Sabbath
937,Kendrick Lamar
937,"Tyler, the Creator"
938,Queen
938,Black Sabbath
938,Led Zeppelin
938,Kendrick Lamar
939,2pac
939,Queen
939,Kendrick Lamar
939,Deep Purple
940,Queen
940,Led Zeppelin
940,Deep Purple
941,Kendrick Lamar
941,Kanye West
941,"Tyler, the Creator"
941,Jay-Z
942,Queen
943,"Tyler, the Creator"
943,Queen
943,2pac
943,Kendrick Lamar
944,2pac
944,Kanye West
944,Jay-Z
945,Queen
945,"Tyler, the Creator"
945,Black Sabbath
945,Deep Purple
946,"Tyler, the Creator"
947,Queen
947,Led Zeppelin
947,Deep Purple
948,Kanye West
948,Led Zeppelin
949,"Tyler, the Creator"
949,Kendrick Lamar
950,Black Sabbath
950,"Tyler, the Creator"
950,Led Zeppelin
950,Kendrick Lamar
951,Led Zeppelin
951,Queen
951,Kendrick Lamar
952,"Tyler, the Creator"
952,2pac
952,Kendrick Lamar
953,"Tyler, the Creator"
953,Black Sabbath
953,2pac
954,"Tyler, the Creator"
954,Queen
954,Kendrick Lamar
955,Led Zeppelin
956,"Tyler, the Creator"
956,Kendrick Lamar
957,Queen
957,Led Zeppelin
957,Kendrick Lamar
958,Black Sabbath
958,Led Zeppelin
959,Led Zeppelin
960,Black Sabbath
961,Black Sabbath
961,Queen
961,Led Zeppelin
962,Led Zeppelin
963,Led Zeppelin
963,Black Sabbath
964,Kendrick Lamar
964,"Tyler, the Creator"
964,2pac
965,Led Zeppelin
965,Scorpions
965,Queen
965,Kendrick Lamar
966,Black Sabbath
966,Queen
966,Kendrick Lamar
967,"Tyler, the Creator"
967,Deep Purple
968,Scorpions
968,Queen
968,Deep Purple
969,Led Zeppelin
970,Black Sabbath
970,Kanye West
971,Deep Purple
972,Queen
972,Kanye West
972,Led Zeppelin
972,Scorpions
973,Black Sabbath
974,Kanye West
974,Queen
974,Kendrick Lamar
975,Queen
975,Led Zeppelin
975,Black Sabbath
975,Kendrick Lamar
976,Black Sabbath
976,Kanye West
977,Kendrick Lamar
977,"Tyler, the Creator"
977,2pac
978,Queen
978,Scorpions
978,Led Zeppelin
978,Deep Purple
979,Kendrick Lamar
980,Black Sabbath
980,Kendrick Lamar
981,Scorpions
982,Led Zeppelin
982,Queen
982,"Tyler, the Creator"
983,"Tyler, the Creator"
983,Led Zeppelin
984,Black Sabbath
984,Jay-Z
985,Kanye West
986,"Tyler, the Creator"
986,Kendrick Lamar
987,Kendrick Lamar
987,"Tyler, the Creator"
987,Led Zeppelin
988,Kanye West
988,Kendrick Lamar
989,Kanye West
989,Kendrick Lamar
990,Led Zeppelin
990,Scorpions
990,Queen
991,Kendrick Lamar
991,"Tyler, the Creator"
992,Kendrick Lamar
992,Kanye West
992,2pac
993,Led Zeppelin
993,Jay-Z
994,"Tyler, the Creator"
994,Kanye West
994,Queen
995,Queen
996,Queen
996,Black Sabbath
996,Kendrick Lamar
997,Deep Purple
997,"Tyler, the Creator"
998,Kendrick Lamar
998,Jay-Z
999,Kendrick Lamar
999,Black Sabbath
999,Jay-Z
1000,Jay-Z
1000,Scorpions
1000,Kendrick Lamar
1000,Deep Purple
1001,Kanye West
1001,"Tyler, the Creator"
1001,Kendrick Lamar
1002,Kendrick Lamar
1002,Kanye West
1003,Kendrick Lamar
1003,2pac
1004,Kendrick Lamar
1004,Kanye West
1004,"Tyler, the Creator"
1005,Queen
1005,Scorpions
1006,2pac
1006,Queen
1006,Deep Purple
1007,"Tyler, the Creator"
1008,Deep Purple
1008,Queen
1009,Kendrick Lamar
1009,Queen
1010,Kendrick Lamar
1010,Kanye West
1010,Jay-Z
1011,Led Zeppelin
1011,Queen
1011,Black Sabbath
1012,Led Zeppelin
1012,Queen
1013,"Tyler, the Creator"
1013,Kendrick Lamar
1014,"Tyler, the Creator"
1014,Led Zeppelin
1014,Kendrick Lamar
1015,Queen
1015,Led Zeppelin
1015,Kendrick Lamar
1016,Jay-Z
1016,Queen
1016,Deep Purple
1017,"Tyler, the Creator"
1017,Kanye West
1018,Scorpions
1019,Deep Purple
1020,2pac
1021,Kendrick Lamar
1021,"Tyler, the Creator"
1022,Black Sabbath
1022,2pac
1023,Kendrick Lamar
1024,"Tyler, the Creator"
1024,Kendrick Lamar
1025,"Tyler, the Creator"
1025,Kanye West
1025,2pac
1026,Led Zeppelin
1027,Kendrick Lamar
1027,Kanye West
1028,Deep Purple
1028,Queen
1028,Led Zeppelin
1029,"Tyler, the Creator"
1029,Black Sabbath
1029,Led Zeppelin
1029,Kendrick Lamar
1030,Queen
1031,Kanye West
1031,"Tyler, the Creator"
1031,2pac
1032,Queen
1032,Black Sabbath
1032,Led Zeppelin
1033,Queen
1034,Kendrick Lamar
1034,Kanye West
1034,Deep Purple
1035,Led Zeppelin
1035,Queen
1036,Kanye West
1036,Queen
1036,Kendrick Lamar
1037,Kendrick Lamar
1038,Led Zeppelin
1038,Queen
1038,Black Sabbath
1039,Kanye West
1040,Queen
1041,Black Sabbath
1041,Queen
1042,"Tyler, the Creator"
1042,Led Zeppelin
1042,Kendrick Lamar
1043,Kanye West
1043,Queen
1043,"Tyler, the Creator"
1044,"Tyler, the Creator"
1045,Kanye West
1046,"Tyler, the Creator"
1046,Kendrick Lamar
1047,Queen
1047,Led Zeppelin
1048,Scorpions
1048,Kanye West
1048,Queen
1049,Led Zeppelin
1049,Queen
1049,Scorpions
1050,Led Zeppelin
1050,Scorpions
1050,Kendrick Lamar
1051,2pac
1051,Kanye West
1051,"Tyler, the Creator"
1051,Kendrick Lamar
1052,Kendrick Lamar
1052,"Tyler, the Creator"
1053,Led Zeppelin
1053,Kanye West
1053,Kendrick Lamar
1054,Kendrick Lamar
1054,"Tyler, the Creator"
1055,Black Sabbath
1055,Led Zeppelin
1056,Kanye West
1056,Kendrick Lamar
1057,Kendrick Lamar
1058,Black Sabbath
1058,Led Zeppelin
1058,Deep Purple
1059,Black Sabbath
1059,Kanye West
1059,Led Zeppelin
1060,Deep Purple
1060,Queen
1060,Kendrick Lamar
1061,Black Sabbath
1061,Led Zeppelin
1062,Deep Purple
1062,Led Zeppelin
1063,Kendrick Lamar
1064,Scorpions
1064,Led Zeppelin
1064,Deep Purple
1065,"Tyler, the Creator"
1065,Black Sabbath
1065,Kendrick Lamar
1066,Kendrick Lamar
1066,Kanye West
1067,Queen
1067,Led Zeppelin
1067,Black Sabbath
1067,Kendrick Lamar
1068,Kendrick Lamar
1069,Led Zeppelin
1069,Queen
1070,Scorpions
1070,Queen
1070,Black Sabbath
1071,Deep Purple
1071,Led Zeppelin
1071,Jay-Z
1072,2pac
1072,Kendrick Lamar
1073,Led Zeppelin
1073,Black Sabbath
1074,Kendrick Lamar
1075,Kendrick Lamar
1076,Queen
1077,Jay-Z
1077,Kendrick Lamar
1078,Led Zeppelin
1078,Queen
1078,Black Sabbath
1078,Kanye West
1079,Kendrick Lamar
1080,Kendrick Lamar
1080,"Tyler, the Creator"
1080,Black Sabbath
1080,Deep Purple
1081,Kendrick Lamar
1081,Black Sabbath
1081,2pac
1082,Deep Purple
1082,Queen
1082,Led Zeppelin
1083,Kendrick Lamar
1083,Kanye West
1083,Led Zeppelin
1084,"Tyler, the Creator"
1084,Kendrick Lamar
1085,Queen
1085,"Tyler, the Creator"
1086,"Tyler, the Creator"
1086,2pac
1087,Deep Purple
1087,Black Sabbath
1087,Led Zeppelin
1088,"Tyler, the Creator"
1088,Kanye West
1088,Queen
1089,2pac
1089,"Tyler, the Creator"
1090,"Tyler, the Creator"
1091,Queen
1091,Black Sabbath
1092,Black Sabbath
1093,Black Sabbath
1093,2pac
1094,Kanye West
1094,Queen
1094,Led Zeppelin
1095,Deep Purple
1095,Kanye West
1095,Queen
1095,Jay-Z
1096,2pac
1096,Led Zeppelin
1097,Kendrick Lamar
1097,Kanye West
1098,"Tyler, the Creator"
1099,"Tyler, the Creator"
1099,Queen
1100,Kendrick Lamar
1101,Black Sabbath
1101,2pac
1101,Deep Purple
1102,Kendrick Lamar
1102,Queen
1102,Jay-Z
1102,Kanye West
1103,Queen
1103,Led Zeppelin
1104,Led Zeppelin
1104,Queen
1104,Black Sabbath
1105,Queen
1105,"Tyler, the Creator"
1106,Queen
1106,Scorpions
1106,Kendrick Lamar
1107,Kendrick Lamar
1107,2pac
1107,Deep Purple
1108,Led Zeppelin
1109,2pac
1109,Kanye West
1109,"Tyler, the Creator"
1109,Deep Purple
1110,Deep Purple
1111,"Tyler, the Creator"
1111,Jay-Z
1111,Kendrick Lamar
1111,Deep Purple
1112,Kanye West
1112,Queen
1112,Black Sabbath
1112,2pac
1113,Queen
1114,Kanye West
1115,Led Zeppelin
1115,Black Sabbath
1115,Deep Purple
1116,Kanye West
1116,Led Zeppelin
1116,2pac
1117,Kanye West
1117,Led Zeppelin
1117,2pac
1117,Jay-Z
1118,Queen
1119,Jay-Z
1119,"Tyler, the Creator"
1119,Kendrick Lamar
1120,Kanye West
1120,Led Zeppelin
1121,"Tyler, the Creator"
1121,2pac
1121,Kendrick Lamar
1122,Jay-Z
1122,Queen
1122,Kanye West
1123,Led Zeppelin
1123,Queen
1124,Kanye West
1124,2pac
1125,Deep Purple
1125,Led Zeppelin
1126,2pac
1126,"Tyler, the Creator"
1126,Kendrick Lamar
1127,Deep Purple
1127,Queen
1128,Black Sabbath
1128,Deep Purple
1128,Led Zeppelin
1128,Kendrick Lamar
1129,Scorpions
1129,Queen
1130,Kanye West
1130,Kendrick Lamar
1131,Led Zeppelin
1132,Kanye West
1132,Black Sabbath
1133,Black Sabbath
1134,"Tyler, the Creator"
1134,2pac
1134,Kendrick Lamar
1135,Jay-Z
1135,"Tyler, the Creator"
1135,Black Sabbath
1135,2pac
1136,Led Zeppelin
1136,Scorpions
1136,"Tyler, the Creator"
1136,Queen
1137,Black Sabbath
1138,Queen
1139,Kendrick Lamar
1139,Kanye West
1140,Kendrick Lamar
1140,"Tyler, the Creator"
1141,Kanye West
1141,Kendrick Lamar
1141,Jay-Z
1142,Led Zeppelin
1142,Queen
1143,Kanye West
1143,Led Zeppelin
1143,Kendrick Lamar
1144,Black Sabbath
1144,Queen
1144,Scorpions
1145,Jay-Z
1146,Deep Purple
1146,Queen
1146,Led Zeppelin
1147,Scorpions
1147,Black Sabbath
1148,"Tyler, the Creator"
1148,Kanye West
1149,Deep Purple
1149,Queen
1150,"Tyler, the Creator"
1150,Kanye West
1150,Kendrick Lamar
1151,Kanye West
1151,"Tyler, the Creator"
1151,Kendrick Lamar
1152,"Tyler, the Creator"
1152,Deep Purple
1152,Kendrick Lamar
1153,Led Zeppelin
1153,Queen
1154,Queen
1155,Kanye West
1155,"Tyler, the Creator"
1155,Kendrick Lamar
1156,Kendrick Lamar
1157,Kanye West
1158,"Tyler, the Creator"
1159,Kanye West
1160,Black Sabbath
1160,Scorpions
1161,Black Sabbath
1161,Queen
1161,Deep Purple
1162,Deep Purple
1162,Queen
1162,Black Sabbath
1163,Queen
1163,Kanye West
1163,"Tyler, the Creator"
1163,Led Zeppelin
1164,Queen
1164,"Tyler, the Creator"
1164,Led Zeppelin
1165,2pac
1165,Queen
1165,Kendrick Lamar
1166,Kanye West
1166,2pac
1166,Kendrick Lamar
1167,"Tyler, the Creator"
1167,Kanye West
1167,Kendrick Lamar
1168,Led Zeppelin
1168,Scorpions
1168,Queen
1169,Kanye West
1169,"Tyler, the Creator"
1170,Black Sabbath
1170,Led Zeppelin
1171,Scorpions
1171,Queen
1171,Deep Purple
1172,Kanye West
1172,"Tyler, the Creator"
1172,Black Sabbath
1172,Kendrick Lamar
1173,"Tyler, the Creator"
1173,Led Zeppelin
1174,Deep Purple
1175,Queen
1176,Deep Purple
