Transaction,Item
640,Kanye West
640,Queen
641,2pac
641,Kendrick Lamar
642,Queen
643,Kendrick Lamar
643,Kanye West
643,"Tyler, the Creator"
644,Scorpions
645,Queen
646,Led Zeppelin
647,Led Zeppelin
647,Kanye West
647,"Tyler, the Creator"
647,Scorpions
648,Jay-Z
649,Queen
650,"Tyler, the Creator"
650,Kanye West
650,2pac
651,Jay-Z
651,Kanye West
651,"Tyler, the Creator"
652,Scorpions
653,2pac
653,Kanye West
653,Jay-Z
654,Kendrick Lamar
654,Queen
654,Scorpions
655,Queen
655,Led Zeppelin
655,Kendrick Lamar
655,Scorpions
656,Queen
656,Scorpions
657,Led Zeppelin
657,Queen
657,Scorpions
658,Kanye West
658,"Tyler, the Creator"
658,Queen
659,Jay-Z
659,Kanye West
659,Kendrick Lamar
660,Kendrick Lamar
660,Led Zeppelin
661,Scorpions
661,Kanye West
661,Queen
662,Scorpions
662,Led Zeppelin
663,Queen
663,Deep Purple
663,Kanye West
664,Kendrick Lamar
665,"Tyler, the Creator"
665,Kendrick Lamar
665,Scorpions
666,"Tyler, the Creator"
666,Deep Purple
666,Black Sabbath
667,Scorpions
668,Jay-Z
668,Kendrick Lamar
669,Led Zeppelin
670,Led Zeppelin
671,Jay-Z
671,Kendrick Lamar
672,Queen
672,Deep Purple
672,Led Zeppelin
673,Jay-Z
673,"Tyler, the Creator"
673,Queen
674,Kendrick Lamar
675,Queen
675,Kendrick Lamar
675,Black Sabbath
676,Queen
676,"Tyler, the Creator"
677,Kendrick Lamar
677,Queen
678,Kendrick Lamar
678,"Tyler, the Creator"
678,2pac
679,Scorpions
680,Kanye West
681,"Tyler, the Creator"
681,Kendrick Lamar
681,Jay-Z
682,Kendrick Lamar
682,Kanye West
682,Black Sabbath
683,Queen
683,Scorpions
684,"Tyler, the Creator"
685,Kendrick Lamar
685,"Tyler, the Creator"
685,Scorpions
686,Scorpions
687,Black Sabbath
687,Led Zeppelin
688,Kendrick Lamar
688,Kanye West
689,Queen
689,Led Zeppelin
689,Scorpions
690,Scorpions
690,Led Zeppelin
691,Led Zeppelin
691,Queen
691,Black Sabbath
692,Led Zeppelin
692,Black Sabbath
692,Scorpions
693,"Tyler, the Creator"
693,Kanye West
693,Black Sabbath
694,"Tyler, the Creator"
694,Scorpions
695,Black Sabbath
696,Kendrick Lamar
696,Scorpions
696,"Tyler, the Creator"
696,Black Sabbath
697,"Tyler, the Creator"
697,Queen
698,Kendrick Lamar
699,Queen
699,Led Zeppelin
700,Kendrick Lamar
700,Queen
701,Black Sabbath
701,Kendrick Lamar
701,Queen
701,Scorpions
702,Kanye West
702,Kendrick Lamar
703,Kendrick Lamar
703,Queen
704,Led Zeppelin
704,Kanye West
704,Queen
705,Kendrick Lamar
705,Kanye West
705,2pac
705,Jay-Z
706,Scorpions
706,Queen
707,Black Sabbath
707,Queen
708,Queen
708,Deep Purple
708,Kanye West
708,Led Zeppelin
709,"Tyler, the Creator"
710,Kanye West
711,Led Zeppelin
711,Scorpions
712,Scorpions
713,Kendrick Lamar
713,"Tyler, the Creator"
713,2pac
714,"Tyler, the Creator"
714,Deep Purple
715,Queen
715,Scorpions
716,Scorpions
716,"Tyler, the Creator"
716,Black Sabbath
717,Kanye West
717,Kendrick Lamar
718,Deep Purple
718,Queen
718,Scorpions
719,Deep Purple
719,Led Zeppelin
719,"Tyler, the Creator"
719,Black Sabbath
720,Jay-Z
720,Kanye West
721,"Tyler, the Creator"
722,Led Zeppelin
723,Deep Purple
723,Kanye West
723,Black Sabbath
724,Black Sabbath
725,Kanye West
726,Kendrick Lamar
726,Kanye West
727,"Tyler, the Creator"
727,Kendrick Lamar
728,"Tyler, the Creator"
729,Kendrick Lamar
729,2pac
730,Black Sabbath
731,Queen
731,Kendrick Lamar
731,Scorpions
732,Black Sabbath
732,Queen
732,Scorpions
733,Kendrick Lamar
733,Kanye West
733,"Tyler, the Creator"
734,Black Sabbath
734,Kendrick Lamar
734,Scorpions
735,2pac
735,Kanye West
735,Queen
735,Jay-Z
736,Kendrick Lamar
736,Scorpions
736,Jay-Z
737,Queen
737,Kendrick Lamar
737,Scorpions
738,Deep Purple
738,Led Zeppelin
739,Kendrick Lamar
739,"Tyler, the Creator"
740,Led Zeppelin
741,Kendrick Lamar
741,Jay-Z
741,Scorpions
742,Black Sabbath
743,Kanye West
743,Queen
743,"Tyler, the Creator"
743,Kendrick Lamar
744,"Tyler, the Creator"
744,Black Sabbath
745,Led Zeppelin
745,Kendrick Lamar
745,Scorpions
746,Kendrick Lamar
746,Kanye West
746,"Tyler, the Creator"
747,Kendrick Lamar
747,Queen
748,Kendrick Lamar
749,Led Zeppelin
749,Kanye West
749,Scorpions
750,Led Zeppelin
750,Queen
750,Jay-Z
751,Queen
751,Led Zeppelin
752,"Tyler, the Creator"
752,Kendrick Lamar
753,"Tyler, the Creator"
754,Scorpions
754,Deep Purple
754,Kanye West
754,Queen
755,Kanye West
755,Jay-Z
756,Black Sabbath
756,Led Zeppelin
757,Scorpions
757,Deep Purple
757,Kendrick Lamar
757,Queen
758,Kanye West
758,Kendrick Lamar
758,Scorpions
759,Led Zeppelin
759,Queen
760,Led Zeppelin
760,Kanye West
760,Queen
761,Led Zeppelin
761,Queen
761,Scorpions
762,Kendrick Lamar
762,Kanye West
762,Queen
762,Scorpions
763,Queen
763,Kendrick Lamar
763,Black Sabbath
764,Black Sabbath
765,Black Sabbath
766,"Tyler, the Creator"
766,Kanye West
767,Kendrick Lamar
767,Kanye West
767,Jay-Z
767,Led Zeppelin
768,"Tyler, the Creator"
768,Kanye West
768,Queen
769,Kendrick Lamar
770,Kendrick Lamar
770,Kanye West
770,"Tyler, the Creator"
770,Scorpions
771,Led Zeppelin
771,Kanye West
771,Kendrick Lamar
771,Scorpions
772,Led Zeppelin
773,Kanye West
774,2pac
774,Queen
774,Jay-Z
775,Kendrick Lamar
775,Kanye West
775,Led Zeppelin
776,Kendrick Lamar
777,"Tyler, the Creator"
777,Kanye West
778,Queen
778,Kendrick Lamar
778,Scorpions
779,Scorpions
779,"Tyler, the Creator"
780,Kanye West
780,Black Sabbath
781,Kanye West
781,"Tyler, the Creator"
782,Kanye West
782,Led Zeppelin
782,Kendrick Lamar
783,Scorpions
784,Kanye West
785,Led Zeppelin
786,Jay-Z
786,"Tyler, the Creator"
786,Kendrick Lamar
787,2pac
787,"Tyler, the Creator"
788,Queen
788,Kendrick Lamar
788,Scorpions
789,Black Sabbath
789,Kanye West
789,Scorpions
790,Scorpions
790,Deep Purple
790,Black Sabbath
791,Kanye West
792,2pac
792,Black Sabbath
793,Scorpions
793,Deep Purple
793,Kanye West
794,"Tyler, the Creator"
794,Kanye West
794,Queen
795,Kendrick Lamar
795,Led Zeppelin
795,Scorpions
796,"Tyler, the Creator"
797,Scorpions
797,"Tyler, the Creator"
797,Black Sabbath
798,Kendrick Lamar
798,Kanye West
798,"Tyler, the Creator"
799,Kendrick Lamar
799,2pac
800,Deep Purple
800,Queen
800,Scorpions
801,Kendrick Lamar
801,Queen
802,Kendrick Lamar
803,Scorpions
803,Kanye West
804,Led Zeppelin
804,Queen
804,Jay-Z
805,Scorpions
805,Queen
806,"Tyler, the Creator"
806,Kendrick Lamar
807,Queen
808,Queen
809,Jay-Z
809,Kendrick Lamar
809,Scorpions
810,Kanye West
810,2pac
810,Led Zeppelin
810,Kendrick Lamar
811,"Tyler, the Creator"
811,Led Zeppelin
811,Kendrick Lamar
812,Kendrick Lamar
813,Kendrick Lamar
813,Scorpions
814,Kanye West
814,Led Zeppelin
815,"Tyler, the Creator"
816,Led Zeppelin
816,Scorpions
817,Kendrick Lamar
817,"Tyler, the Creator"
817,Jay-Z
818,Scorpions
818,Queen
818,Black Sabbath
819,Scorpions
819,Deep Purple
819,Kanye West
819,Queen
820,Scorpions
820,Kendrick Lamar
821,Kanye West
821,Kendrick Lamar
822,Led Zeppelin
822,Queen
822,Jay-Z
823,Black Sabbath
823,Led Zeppelin
823,Kendrick Lamar
823,Queen
824,Queen
824,Scorpions
825,Kendrick Lamar
826,Led Zeppelin
826,Queen
826,Black Sabbath
827,Kanye West
827,Queen
828,"Tyler, the Creator"
829,"Tyler, the Creator"
830,Queen
830,Led Zeppelin
830,Scorpions
831,Led Zeppelin
832,Led Zeppelin
832,Scorpions
832,Queen
832,Black Sabbath
833,Kendrick Lamar
834,"Tyler, the Creator"
834,Kanye West
835,Kanye West
835,2pac
835,Scorpions
836,Queen
836,Kanye West
837,Kanye West
837,Jay-Z
838,"Tyler, the Creator"
838,Kendrick Lamar
838,Scorpions
839,Kanye West
839,Led Zeppelin
840,Led Zeppelin
841,Queen
842,Jay-Z
843,Kendrick Lamar
843,Black Sabbath
844,Kendrick Lamar
844,2pac
844,Queen
844,Jay-Z
845,Black Sabbath
845,Deep Purple
845,"Tyler, the Creator"
845,Queen
846,Kanye West
847,Kanye West
848,Led Zeppelin
848,Queen
849,Deep Purple
849,Queen
850,Queen
851,"Tyler, the Creator"
851,Kanye West
851,Kendrick Lamar
851,Jay-Z
852,Jay-Z
852,Kanye West
852,Scorpions
853,Kanye West
853,2pac
853,Black Sabbath
854,Queen
855,Led Zeppelin
856,Kendrick Lamar
856,"Tyler, the Creator"
856,Queen
857,Queen
857,"Tyler, the Creator"
857,Scorpions
858,Black Sabbath
858,Deep Purple
858,Queen
859,"Tyler, the Creator"
860,"Tyler, the Creator"
861,"Tyler, the Creator"
861,Kendrick Lamar
861,Scorpions
862,Kanye West
862,Queen
862,"Tyler, the Creator"
862,2pac
863,Queen
863,Led Zeppelin
863,Kendrick Lamar
863,Scorpions
864,Queen
864,Kendrick Lamar
864,Scorpions
865,2pac
865,"Tyler, the Creator"
865,Kendrick Lamar
866,Kendrick Lamar
866,Kanye West
866,2pac
866,Jay-Z
867,Kendrick Lamar
868,Deep Purple
868,Kanye West
868,Kendrick Lamar
868,Scorpions
869,Kendrick Lamar
869,Led Zeppelin
870,Kanye West
871,Kendrick Lamar
871,Led Zeppelin
871,Queen
871,Black Sabbath
872,Queen
872,Kendrick Lamar
872,Scorpions
873,Scorpions
873,"Tyler, the Creator"
874,Scorpions
874,Led Zeppelin
874,Black Sabbath
875,Jay-Z
875,Kanye West
875,"Tyler, the Creator"
875,2pac
876,Kendrick Lamar
877,2pac
877,Jay-Z
878,Queen
878,Scorpions
878,Led Zeppelin
878,Jay-Z
879,Jay-Z
879,Scorpions
880,Kendrick Lamar
880,Kanye West
880,"Tyler, the Creator"
881,Led Zeppelin
882,"Tyler, the Creator"
882,Queen
882,Kendrick Lamar
883,Queen
883,Scorpions
883,Led Zeppelin
883,Black Sabbath
884,Kanye West
884,Jay-Z
885,Kanye West
885,Kendrick Lamar
885,Scorpions
886,Kanye West
887,Kendrick Lamar
887,"Tyler, the Creator"
888,Kendrick Lamar
888,Kanye West
888,"Tyler, the Creator"
888,Black Sabbath
889,Deep Purple
890,Kanye West
890,Kendrick Lamar
891,Deep Purple
892,Queen
892,Kendrick Lamar
892,Scorpions
893,Jay-Z
893,Kanye West
894,Black Sabbath
894,Deep Purple
894,Jay-Z
894,Scorpions
895,Queen
895,Deep Purple
895,Kendrick Lamar
895,Black Sabbath
896,Black Sabbath
896,Queen
897,Scorpions
898,Scorpions
898,Led Zeppelin
898,Queen
899,Black Sabbath
899,Kendrick Lamar
899,Scorpions
900,Kendrick Lamar
900,Kanye West
900,Black Sabbath
901,2pac
901,Kendrick Lamar
902,Queen
902,Led Zeppelin
902,"Tyler, the Creator"
903,"Tyler, the Creator"
904,Jay-Z
904,Led Zeppelin
904,Scorpions
905,Black Sabbath
905,Led Zeppelin
905,Scorpions
906,Black Sabbath
906,Queen
906,Scorpions
907,Kendrick Lamar
907,Kanye West
907,"Tyler, the Creator"
907,Scorpions
908,Queen
908,"Tyler, the Creator"
909,Queen
910,Queen
910,Led Zeppelin
911,Kendrick Lamar
911,"Tyler, the Creator"
911,Queen
912,Kanye West
912,Deep Purple
912,"Tyler, the Creator"
912,Kendrick Lamar
913,Jay-Z
913,2pac
914,"Tyler, the Creator"
914,Kendrick Lamar
914,Queen
915,Led Zeppelin
915,Scorpions
916,Scorpions
916,Kanye West
916,"Tyler, the Creator"
916,Queen
917,Black Sabbath
918,Led Zeppelin
918,Queen
919,Kanye West
919,Jay-Z
920,Kendrick Lamar
920,Kanye West
920,"Tyler, the Creator"
920,2pac
921,2pac
921,Jay-Z
922,Kanye West
922,Black Sabbath
922,Jay-Z
923,Queen
924,Kanye West
924,Kendrick Lamar
925,Kanye West
926,Kendrick Lamar
927,Kendrick Lamar
927,Scorpions
927,Kanye West
927,Black Sabbath
928,2pac
928,Kanye West
928,Kendrick Lamar
929,Kendrick Lamar
929,"Tyler, the Creator"
929,Jay-Z
930,Jay-Z
930,Kendrick Lamar
930,Queen
931,Jay-Z
931,Led Zeppelin
932,2pac
932,Led Zeppelin
932,"Tyler, the Creator"
933,Kanye West
933,"Tyler, the Creator"
933,Queen
934,Queen
935,Kanye West
935,Jay-Z
936,Queen
937,Scorpions
938,Led Zeppelin
939,Scorpions
940,"Tyler, the Creator"
940,Queen
940,Kendrick Lamar
941,Led Zeppelin
941,Queen
941,Scorpions
942,Scorpions
942,Deep Purple
943,Kanye West
943,"Tyler, the Creator"
943,Kendrick Lamar
944,Led Zeppelin
945,Kendrick Lamar
945,Kanye West
945,"Tyler, the Creator"
945,2pac
946,Queen
946,Scorpions
947,Kanye West
948,Queen
948,Scorpions
949,Jay-Z
949,Kanye West
950,Kendrick Lamar
950,Led Zeppelin
950,Kanye West
950,2pac
951,Queen
952,Kanye West
952,"Tyler, the Creator"
953,Kendrick Lamar
953,Kanye West
953,Jay-Z
953,Led Zeppelin
954,Kanye West
954,Led Zeppelin
954,Kendrick Lamar
954,Jay-Z
955,Deep Purple
955,"Tyler, the Creator"
955,Queen
956,Black Sabbath
956,Scorpions
957,Queen
958,Kendrick Lamar
958,Queen
958,Black Sabbath
959,Queen
959,Led Zeppelin
959,Scorpions
960,Kendrick Lamar
960,Led Zeppelin
960,"Tyler, the Creator"
960,Scorpions
961,Led Zeppelin
961,Jay-Z
961,Kendrick Lamar
961,Black Sabbath
962,Kanye West
962,Scorpions
962,Jay-Z
963,Scorpions
964,Kanye West
964,Kendrick Lamar
964,Queen
965,Kanye West
965,Jay-Z
965,Scorpions
966,Deep Purple
966,Black Sabbath
966,2pac
966,Scorpions
967,Scorpions
968,Led Zeppelin
968,Queen
968,Kendrick Lamar
969,"Tyler, the Creator"
970,"Tyler, the Creator"
971,Kendrick Lamar
971,"Tyler, the Creator"
972,"Tyler, the Creator"
973,Kanye West
973,2pac
974,Kendrick Lamar
975,Kendrick Lamar
975,Scorpions
976,Queen
977,Kanye West
978,Scorpions
979,Kanye West
979,Kendrick Lamar
979,Scorpions
980,Scorpions
980,Led Zeppelin
981,"Tyler, the Creator"
981,Led Zeppelin
981,Queen
982,Led Zeppelin
983,"Tyler, the Creator"
983,Queen
984,Queen
984,Led Zeppelin
984,Kendrick Lamar
985,Kanye West
986,"Tyler, the Creator"
986,Kendrick Lamar
987,Queen
987,Kanye West
987,Kendrick Lamar
988,Black Sabbath
988,Queen
989,Kanye West
990,Kendrick Lamar
990,Kanye West
991,Kendrick Lamar
992,Kendrick Lamar
992,Queen
992,Scorpions
993,Led Zeppelin
994,Scorpions
995,Led Zeppelin
995,Kendrick Lamar
995,Queen
995,Scorpions
996,Deep Purple
996,Black Sabbath
997,Kendrick Lamar
997,2pac
997,Queen
998,Scorpions
998,Queen
999,Scorpions
1000,2pac
1000,Led Zeppelin
1001,Queen
1001,Deep Purple
1002,Queen
1002,Scorpions
1003,"Tyler, the Creator"
1003,Kendrick Lamar
1003,2pac
1004,Kendrick Lamar
1004,Kanye West
1004,Scorpions
1005,Jay-Z
1006,Queen
1006,Led Zeppelin
1006,Kanye West
1006,Scorpions
1007,Led Zeppelin
1008,"Tyler, the Creator"
1008,Led Zeppelin
1008,Kendrick Lamar
1008,Queen
1009,Kanye West
1009,Jay-Z
1010,Queen
1011,Kanye West
1012,Queen
1013,Scorpions
1013,Kendrick Lamar
1013,Queen
1013,Black Sabbath
1014,Led Zeppelin
1014,Deep Purple
1014,Black Sabbath
1015,Kendrick Lamar
1015,"Tyler, the Creator"
1015,Scorpions
1016,Jay-Z
1016,Queen
1016,Kendrick Lamar
1017,Jay-Z
1017,Kanye West
1017,"Tyler, the Creator"
1018,Scorpions
1019,Deep Purple
1019,Scorpions
1019,Black Sabbath
1020,Led Zeppelin
1020,Black Sabbath
1020,Kendrick Lamar
1020,Scorpions
1021,Scorpions
1021,Queen
1022,Kanye West
1022,Kendrick Lamar
1023,Kanye West
1023,Black Sabbath
1024,Kanye West
1025,Deep Purple
1026,Black Sabbath
1026,"Tyler, the Creator"
1026,Queen
1027,Kendrick Lamar
1028,"Tyler, the Creator"
1028,Queen
1029,Kendrick Lamar
1029,"Tyler, the Creator"
1029,2pac
1030,Black Sabbath
1031,Led Zeppelin
1031,Black Sabbath
1031,Queen
1031,Scorpions
1032,Kendrick Lamar
1032,Led Zeppelin
1033,Kanye West
1034,Queen
1034,Led Zeppelin
1034,Kendrick Lamar
1035,Queen
1035,Scorpions
1036,2pac
1037,2pac
1037,Kanye West
1037,Kendrick Lamar
1038,"Tyler, the Creator"
1038,Jay-Z
1039,Kanye West
1039,"Tyler, the Creator"
1039,Queen
1040,Kendrick Lamar
1040,Kanye West
1040,Queen
1040,Jay-Z
1041,Queen
1041,Deep Purple
1041,Kendrick Lamar
1041,Scorpions
1042,Kanye West
1042,Black Sabbath
1043,Deep Purple
1043,"Tyler, the Creator"
1044,Kanye West
1044,"Tyler, the Creator"
1044,Jay-Z
1044,Scorpions
1045,"Tyler, the Creator"
1046,Queen
1046,Deep Purple
1046,Kendrick Lamar
1047,Kanye West
1047,"Tyler, the Creator"
1047,Kendrick Lamar
1047,Scorpions
1048,Jay-Z
1048,Kanye West
1048,"Tyler, the Creator"
1048,Kendrick Lamar
1049,Kanye West
1049,Jay-Z
1050,Jay-Z
1050,Kanye West
1050,Queen
1050,Black Sabbath
1051,2pac
1051,Kendrick Lamar
1052,Led Zeppelin
1052,Queen
1052,Black Sabbath
1053,Jay-Z
1053,Kendrick Lamar
1054,Scorpions
1055,Kanye West
1055,2pac
1055,Kendrick Lamar
1056,Kanye West
1056,Jay-Z
1057,Kendrick Lamar
1057,Kanye West
1057,"Tyler, the Creator"
1058,Scorpions
1058,Led Zeppelin
1058,Queen
1058,Jay-Z
1059,Kanye West
1059,Kendrick Lamar
1060,Kendrick Lamar
1060,Kanye West
1060,"Tyler, the Creator"
1061,Kanye West
1062,Queen
1062,Scorpions
1062,Jay-Z
1063,Jay-Z
1063,Kanye West
1064,Led Zeppelin
1065,Black Sabbath
1065,"Tyler, the Creator"
1065,Scorpions
1066,Scorpions
1066,"Tyler, the Creator"
1066,Black Sabbath
1067,Kendrick Lamar
1068,Kendrick Lamar
1069,Scorpions
1070,Kendrick Lamar
1070,Led Zeppelin
1071,Queen
1071,Jay-Z
1071,Scorpions
1072,Led Zeppelin
1073,Jay-Z
1073,"Tyler, the Creator"
1073,Kendrick Lamar
1074,Kendrick Lamar
1075,Led Zeppelin
1075,Deep Purple
1076,Led Zeppelin
1076,Queen
1076,Scorpions
1077,Queen
1077,Kendrick Lamar
1078,Black Sabbath
1079,Kendrick Lamar
1080,Scorpions
1080,Led Zeppelin
1081,Queen
1081,2pac
1081,Kendrick Lamar
1081,Black Sabbath
1082,Jay-Z
1082,Kanye West
1082,Kendrick Lamar
1083,Kanye West
1084,Black Sabbath
1084,Queen
1085,Kanye West
1085,Jay-Z
1085,Queen
1085,Scorpions
1086,"Tyler, the Creator"
1086,Kanye West
1086,Kendrick Lamar
1087,Queen
1087,2pac
1088,Queen
1088,"Tyler, the Creator"
1088,Kendrick Lamar
1089,Queen
1090,Kendrick Lamar
1091,Kendrick Lamar
1091,Scorpions
1091,Kanye West
1091,Led Zeppelin
1092,Kanye West
1093,Scorpions
1093,Led Zeppelin
1093,Queen
1094,Queen
1094,Deep Purple
1094,Kendrick Lamar
1095,Kanye West
1095,Kendrick Lamar
1095,Jay-Z
1096,Kanye West
1096,"Tyler, the Creator"
1096,Kendrick Lamar
1097,Jay-Z
1097,Kanye West
1097,Kendrick Lamar
1098,Scorpions
1098,Deep Purple
1098,Kendrick Lamar
1099,Kendrick Lamar
1099,Kanye West
1099,Black Sabbath
1100,"Tyler, the Creator"
1100,Kanye West
1100,Jay-Z
1101,Scorpions
1101,Led Zeppelin
1101,Queen
1101,Black Sabbath
1102,Scorpions
1102,Led Zeppelin
1103,Scorpions
1103,Kanye West
1103,Queen
1104,Jay-Z
1104,"Tyler, the Creator"
1104,Kendrick Lamar
1105,Kendrick Lamar
1105,Jay-Z
1106,Scorpions
1106,Queen
1106,Black Sabbath
1107,Black Sabbath
1107,Kanye West
1108,Deep Purple
1108,Kendrick Lamar
1109,Kendrick Lamar
1109,"Tyler, the Creator"
1110,Queen
1110,Led Zeppelin
1111,Scorpions
1111,Deep Purple
1111,Queen
1112,Scorpions
1113,"Tyler, the Creator"
1113,Kendrick Lamar
1113,Scorpions
1114,Jay-Z
1115,Kanye West
1115,"Tyler, the Creator"
1116,Kanye West
1116,Jay-Z
1117,Led Zeppelin
1117,Scorpions
1118,Led Zeppelin
1118,Queen
1119,Queen
1119,Scorpions
1120,Scorpions
1120,Queen
1121,Scorpions
1121,Queen
1122,Queen
1123,Black Sabbath
1123,Kendrick Lamar
1123,Queen
1124,Black Sabbath
1124,Queen
1124,Scorpions
1125,Led Zeppelin
1125,Black Sabbath
1125,Queen
1125,Scorpions
1126,Kanye West
1126,Scorpions
1127,Jay-Z
1127,Kendrick Lamar
1128,Kendrick Lamar
1128,Jay-Z
1128,Black Sabbath
1129,Scorpions
1129,Kanye West
1129,Kendrick Lamar
1130,Kendrick Lamar
1130,Kanye West
1130,"Tyler, the Creator"
1131,Kanye West
1131,Jay-Z
1132,Queen
1132,Deep Purple
1132,Led Zeppelin
1133,Scorpions
1133,Led Zeppelin
1133,Queen
1133,Black Sabbath
1134,Black Sabbath
1134,Deep Purple
1134,Jay-Z
1135,Queen
1135,Jay-Z
1136,Kendrick Lamar
1136,Jay-Z
1137,Scorpions
1138,Queen
1139,Kanye West
1140,Scorpions
1141,Jay-Z
1141,Black Sabbath
1142,Kendrick Lamar
1142,Kanye West
1142,Jay-Z
1143,Kendrick Lamar
1143,Kanye West
1144,"Tyler, the Creator"
1145,Scorpions
1145,Led Zeppelin
1145,Queen
1146,"Tyler, the Creator"
1147,Scorpions
1148,Queen
1149,Scorpions
1150,Deep Purple
1150,Scorpions
1151,Scorpions
1151,Led Zeppelin
1151,Jay-Z
1152,Black Sabbath
1153,Kanye West
1154,2pac
1154,"Tyler, the Creator"
1154,Scorpions
1155,Kendrick Lamar
1155,"Tyler, the Creator"
1155,Jay-Z
1156,"Tyler, the Creator"
1156,Kanye West
1157,Queen
1157,Scorpions
1158,Led Zeppelin
1158,Scorpions
1159,Black Sabbath
1159,Led Zeppelin
1160,Queen
1160,Kanye West
1160,Scorpions
1161,"Tyler, the Creator"
1161,Kendrick Lamar
1162,"Tyler, the Creator"
1162,Kanye West
1162,Kendrick Lamar
1163,Led Zeppelin
1163,Queen
1164,Queen
1164,Kanye West
1164,"Tyler, the Creator"
1165,Kanye West
1165,"Tyler, the Creator"
1166,Scorpions
1166,Jay-Z
1167,Led Zeppelin
1167,Scorpions
1168,Black Sabbath
1168,Kendrick Lamar
1168,Jay-Z
1169,"Tyler, the Creator"
1169,Kanye West
1169,Jay-Z
1170,Kanye West
1171,Led Zeppelin
1171,Queen
1171,Black Sabbath
1172,Queen
1172,Led Zeppelin
1173,"Tyler, the Creator"
1173,Kendrick Lamar
1173,Jay-Z
1174,Black Sabbath
1174,Led Zeppelin
1174,Jay-Z
1175,"Tyler, the Creator"
1176,Kendrick Lamar
1176,Scorpions
1177,Black Sabbath
1177,Kendrick Lamar
1178,Kanye West
1178,Kendrick Lamar
1179,2pac
1180,"Tyler, the Creator"
1181,Deep Purple
1181,Queen
1181,Black Sabbath
1182,Queen
1182,Kanye West
1183,"Tyler, the Creator"
1184,Kanye West
1184,Kendrick Lamar
1185,"Tyler, the Creator"
1186,Scorpions
1186,2pac
1187,Scorpions
1187,Led Zeppelin
1187,Queen
1187,Jay-Z
1188,Kendrick Lamar
1188,Led Zeppelin
1189,"Tyler, the Creator"
1189,Queen
1190,"Tyler, the Creator"
1190,Black Sabbath
1191,"Tyler, the Creator"
1191,Kanye West
1191,2pac
1191,Scorpions
1192,Scorpions
1192,Kendrick Lamar
1192,Queen
1193,"Tyler, the Creator"
1193,Kanye West
1193,Kendrick Lamar
1194,Kendrick Lamar
1194,Kanye West
1194,"Tyler, the Creator"
1195,Black Sabbath
1195,Led Zeppelin
1196,Kendrick Lamar
1196,"Tyler, the Creator"
1196,Queen
1196,Scorpions
1197,Scorpions
1197,Deep Purple
1197,Kendrick Lamar
1198,Kendrick Lamar
1199,Kanye West
1199,Jay-Z
1200,Queen
1200,Black Sabbath
1200,Scorpions
1201,Queen
1201,Deep Purple
1202,Queen
1202,Kanye West
1202,Kendrick Lamar
1203,Kanye West
1203,Queen
1203,Jay-Z
1204,Scorpions
1204,Led Zeppelin
1204,Kanye West
1205,"Tyler, the Creator"
1206,Led Zeppelin
1206,Queen
1206,Black Sabbath
1207,Queen
1208,Kendrick Lamar
1209,Queen
1209,Deep Purple
1210,Led Zeppelin
1210,Scorpions
1211,Queen
1212,Led Zeppelin
1212,Queen
1212,Scorpions
1213,Black Sabbath
1213,Queen
1213,Kendrick Lamar
1214,Jay-Z
1214,Kendrick Lamar
1215,Scorpions
1215,Led Zeppelin
1216,"Tyler, the Creator"
1217,"Tyler, the Creator"
1218,Scorpions
1218,Kanye West
1219,Scorpions
1219,Queen
1219,Black Sabbath
1220,Led Zeppelin
1220,Kendrick Lamar
1221,2pac
1221,Queen
1222,Scorpions
1223,Queen
1224,2pac
1224,"Tyler, the Creator"
1224,Scorpions
1225,2pac
1225,"Tyler, the Creator"
1226,Queen
1227,Queen
1227,Scorpions
1227,Kanye West
1227,Black Sabbath
1228,Queen
1228,Black Sabbath
1229,Led Zeppelin
1229,Kanye West
1229,Queen
1229,Scorpions
1230,Queen
1230,Deep Purple
1230,Kendrick Lamar
1231,"Tyler, the Creator"
1231,Kanye West
1231,Kendrick Lamar
1231,Jay-Z
1232,Scorpions
1232,Deep Purple
1232,Led Zeppelin
1233,Kanye West
1233,Kendrick Lamar
1233,Scorpions
1234,"Tyler, the Creator"
1235,Kendrick Lamar
1235,Kanye West
1235,"Tyler, the Creator"
1235,2pac
